date,AAPL,MSFT,GOOGL,NVDA,META,AVGO,ADBE,CRM,ORCL,CSCO,JPM,BAC,WFC,GS,MS,C,BLK,SCHW,AXP,USB,UNH,JNJ,LLY,ABBV,MRK,PFE,TMO,ABT,DHR,AMGN,AMZN,TSLA,WMT,HD,MCD,NKE,SBUX,TGT,LOW,TJX,XOM,CVX,COP,BA,CAT,RTX,HON,UPS,GE,DE,SPY,QQQ,IWM,EFA,AGG
2020-08-18,105633600,21336200,28378000,503448000,18690400,8857000,2097700,7284800,21102600,23344600,13246500,45850100,29680700,3067900,6450000,17100800,456200,7710000,3337300,4335500,2520000,4322600,1959700,4557400,6551572,10846398,1037300,3777600,1663123,1123800,106920000,247117500,80232600,6934300,2921500,5023000,5272700,5756800,5741400,7841000,13014000,7981500,5711500,21488500,1563200,4727700,1983327,2606600,8564375,1120900,38733900,23529500,14670400,23832500,4765800
2020-08-19,145538000,27627600,30472000,622624000,23291500,11273000,2439200,7080700,16751500,20097400,13533000,59856000,33667800,2458500,5957600,20837300,418700,8035700,3079600,4218700,2066700,7816300,1938800,7672000,6896050,15690055,1230100,2716800,1342997,1900500,83702000,183079500,38155200,4986800,2711100,9508100,6840600,40211800,9727100,31932000,14473100,9120300,4526200,25601500,1849500,5381200,2226084,2691600,10907008,1512700,68054200,31999400,14337300,15591900,4541000
2020-08-20,126907200,26981500,26382000,921388000,20299700,8910000,2485000,5175100,10974800,18443900,13672600,49403700,36022100,1764200,5186300,15920900,552400,8161000,3102500,4373400,2245600,4874700,1830200,6798000,6380434,21957455,928700,3548600,1129805,1172800,66650000,309177000,26810700,3530000,2084900,4304000,5099500,12046000,4288500,17300400,15678500,7872300,3943200,23213400,2279700,4689200,1697918,2296700,12793394,1558700,42207800,27723400,15413000,19825800,4487500
2020-08-21,338054800,36249300,34838000,999868000,15538600,11508000,2645600,5727800,9552000,17389600,12228300,55010700,27198000,1780900,6408500,17416000,418400,5804500,2845100,5999700,2488500,6722800,3112000,5269000,6890495,25467170,1301300,3585000,1615747,1959900,71518000,322344000,24864000,5519100,3484800,5564000,5594100,7061400,4568800,13732800,25517700,9003600,5034200,16945900,2524600,7067400,2660776,4420700,12008403,6446300,55106600,34748900,20685100,15926400,6373300
2020-08-24,345937600,25460100,25638000,490564000,23685600,11996000,1840500,5699000,7892100,17742900,17898300,54579500,36906700,3097400,7728500,19745100,381600,9920000,4141100,5276300,2922200,5387900,2268400,4103600,7582280,25011947,1201100,3212700,1383830,1565300,93326000,300954000,19813800,4430900,2463900,8173100,5867400,4355300,4872700,11757000,18208900,8738700,5357400,39317100,2921700,6379800,2214307,4084000,20622516,3177900,48588700,36418500,13707100,14627700,4620900
2020-08-25,211495600,23043700,25150000,289076000,42127200,11140000,3967400,27096500,7427000,15417400,13648900,57304700,35077300,2627600,8425500,17244800,373300,5261000,2946600,4890800,1879300,3863500,2216100,6710000,10245982,26221201,963600,2626400,1634472,6392100,79856000,159883500,21722400,2854500,2302400,4380900,17659500,2984400,3490900,7907200,31285600,6835800,4160600,31318500,2467500,12678800,7851931,2931500,13934033,2706800,38463400,34866600,16269700,18507500,4002300
2020-08-26,163022400,39600800,52188000,321244000,69015200,14844000,7780300,63253400,11597600,21625800,12052400,39478000,28348200,2563200,5920800,14541600,540200,4117800,2936500,4649000,3178900,8008300,3029700,5682800,7844175,24083689,945900,2968800,1287048,3125000,130174000,213591000,18814800,4001900,2316700,4477900,7934300,3061600,5319000,8857500,26795000,7486500,6753300,16189800,2379900,8659600,3678063,2761700,11497281,2039900,50790200,42216700,13772700,19549800,5139800
2020-08-27,155552400,57602200,31350000,317604000,30301300,12552000,3631800,22817100,15834700,22456800,22163900,52934800,36706600,3692400,8910100,19393500,428900,6467400,3992100,5600600,2321000,5575400,3146100,5271500,6464902,22156556,2092000,36319000,2877866,3928300,85296000,355395000,119018700,3430900,3226800,4390800,9099200,3773100,4425000,7639700,32034300,7438200,6231600,29548100,3010300,8749800,4542247,2913400,14724301,1875400,58034100,49482700,17508400,24413900,5609400
2020-08-28,187630000,26292900,22418000,537160000,17157400,14589000,1926300,28068000,8613800,16573600,13756700,46466400,25797300,3697400,8743800,16990300,436000,6156500,4382900,4666600,2883500,5395700,2102600,4938300,6134049,32830519,1325000,17204000,1564649,12838400,57940000,301218000,64050900,3100100,3212500,3731100,9303900,2835600,3291400,6161900,33477100,7307900,5058100,20383900,3698700,18550100,13805520,2979800,11870004,1261400,48588900,28021000,12371400,15197300,6467400
2020-08-31,225702700,28774200,26422000,500840000,17345100,22229000,2346700,16010100,18683500,21298000,14219400,49416200,27615500,3046200,8026600,16280100,581700,8331400,4665800,6037300,4341600,6362700,4430700,9932300,7929273,30032465,1557600,6943200,1928993,4053900,83718000,355123200,45236400,4105400,2900900,3519800,6401600,3025600,3421300,7453800,25259600,9437500,6165700,16264300,2886500,10885700,4840176,3960900,28464920,1944500,66099200,36321000,17051500,24929800,10894500
2020-09-01,151948100,25725500,22652000,511316000,17295900,29205000,2404000,13293600,10169500,23325100,11595600,46109200,30508800,2457000,5568800,16903400,402800,6146400,3142500,5984200,2487100,6307700,2358700,15783600,6797433,36145560,1489700,7963100,1802318,2869000,68644000,269523300,106798200,3235100,2926700,4912400,8166100,3603500,4284400,5863300,22464100,8990600,6267700,18977300,2673900,9308800,4217051,3097000,18695642,1873400,54908700,36216200,15638800,23945500,9843200
2020-09-02,200119000,34080800,49522000,874012000,24341400,37053000,2783400,12963800,14342800,30045700,14475700,57300900,40334000,3565200,7547100,15348600,684200,8021200,3536900,8346100,2846500,6881900,2406800,9139200,11571597,29068688,1221600,5843700,2163166,2871600,78630000,288528300,51666000,3464600,4092000,6775400,11378900,4128200,4262700,9769000,26413400,10821900,7441600,16552100,4515500,7511900,4362726,3778000,16816680,1983000,69540000,50836800,16763400,20748400,4838500
2020-09-03,257599600,58400300,63726000,945128000,32294100,41795000,5837600,14000600,15387400,39288100,23281200,86192500,42349300,3533500,11029600,25003200,739200,13777900,6747900,9892300,3872500,8672800,4226100,8921900,12983672,35956788,1882700,6096900,2672006,3137700,163222000,262788300,48015000,5380100,3126700,7264400,11036600,4135300,5734400,7709000,28817200,16179900,8733400,27799400,4479100,8515700,3742890,4759900,18884902,1975200,148011100,110083300,32117600,43834300,6856700
2020-09-04,332607200,59664100,55850000,1463684000,30333700,58514000,3900300,14374300,14697200,34867400,26325500,99621400,48745000,3668900,9413000,25124000,822100,11454000,5235100,8406900,2901000,7200100,4361800,9444800,9359688,26872257,2189300,5027700,4196273,2910200,175636000,330965700,33982200,5253500,3828600,5157600,10349400,4742100,6303800,6807100,24632500,10516600,8285300,18867300,5129400,6785900,3529417,3601300,17992270,1662300,139156300,123959000,30618800,33992800,5366800
2020-09-08,231366600,52924300,54032000,795728000,24864000,26685000,4533100,15229600,16472800,29101800,22108600,74978600,49082900,4574700,10946600,28128600,837100,9022900,4517000,9781700,2594500,8756800,4351200,8563900,9095592,26736818,1515200,5217700,3010068,3358600,121884000,346397100,33966900,5241200,4107600,5300100,11083100,3503200,4892800,7827400,38496400,14942500,9338600,22622700,4775200,10523800,2967405,3176400,24206006,1918500,114465300,99568600,26447800,26869600,8894000
2020-09-09,176940500,45679000,39242000,736200000,22918800,26273000,3312100,9988600,13993200,23351600,13434000,53822700,49427900,4681400,8808100,19193900,830500,7657700,2474700,5718900,2195600,6960700,2328500,5373500,8862307,27490533,1665900,4365100,2984237,2244300,103774000,238397400,33669000,4754700,3213200,5997900,6928700,3279300,4382600,6996100,25886100,9269800,6440000,21951400,5345100,7560700,2978758,2317600,21878280,1569200,91462300,64837900,20160800,23374000,7824800
2020-09-10,182274400,35461500,33024000,698684000,24814700,22851000,4248100,5945000,20500900,25108800,15922800,56609600,54211700,2510300,8609100,22324400,891000,5709900,3288900,7381700,2421200,6191800,3961300,10403600,6907578,21650741,1540600,4271200,2725248,2126400,106614000,254791800,33709200,3156300,3325600,5032800,7552000,2828100,4129200,9039900,34381200,11845900,8582800,14532600,4387000,8670400,2986609,2450900,19526919,1840300,90569500,69667500,23005500,30361000,4932600
2020-09-11,180860300,33620100,30706000,636928000,18913900,17362000,4414200,5455200,40220600,21853000,13784300,47708300,34861100,2376400,8969700,21033200,660900,5890300,2604400,6330300,3085900,3934700,3001400,8385800,7171254,24109301,1743200,4111000,2132484,1899400,101880000,182152500,28879800,3729200,3616500,8565200,7103300,2356400,4870800,4841100,26838600,13732400,6769100,14722400,3237100,9780900,2245819,2466800,14429505,1902400,84680200,71809000,20851000,29958900,8200400
2020-09-14,140150100,30375800,42660000,1201744000,24093800,16447000,4463800,4255200,50107400,19866700,19017400,47802400,49787100,2756900,8812200,58798300,631400,6875600,3620100,5797000,1795500,4375800,3072500,5212300,8575994,29565543,1052300,3824100,1940950,2086500,90592000,249061800,45733800,3055800,2543800,4990300,5535800,2706900,3583300,4484100,26129900,8182800,5436000,17228400,2569300,6548600,2264174,3617900,14847532,1249300,65605700,38525200,21991300,14663300,6394200
2020-09-15,184642000,21823900,23042000,727556000,18478500,16618000,5682400,4133600,30385600,19024100,23683000,63820200,41954800,3717600,7660100,84689700,626400,12952500,3371500,7353500,1468300,3658800,2923500,3851300,10826678,22003726,1292600,3654900,1794986,2243900,80430000,291894600,30427800,4174900,2640700,5934200,8361900,2206200,3998100,7179500,23724200,11732000,8333400,14881700,4092400,7069300,1964123,3238500,17325133,1740200,52920900,41849900,16175500,17678700,4163000
2020-09-16,154679000,26328100,22128000,556384000,29183400,18498000,8462600,5441200,21223300,24310200,19270600,64598600,51768200,3571400,8699700,45484600,1003900,8778900,5798900,5697300,3438200,4323000,3618800,6304400,10380230,22208412,1842700,4242500,2056457,2325300,90244000,216837900,27860400,3379100,3463700,7023700,7146400,2072500,3814700,5704000,30890900,13019000,9240700,21851400,3302000,8873300,3344272,5736800,51360267,1572700,82096000,42321000,22178400,18052600,6452500
2020-09-17,178011000,34011300,40008000,792512000,31281400,22862000,4560800,5279500,22831200,22225900,18290100,48862000,51531300,4274800,7533700,28741600,1033500,7298400,3215300,6422600,2394100,5461400,3620700,5604700,8090455,17894390,1304300,4283500,2216746,2801100,128982000,230337600,37245000,3166600,3376600,7376400,7386600,2391200,3717800,4683700,24696200,10515100,13147700,19717800,4487000,6062800,2823745,3002200,52374245,2094000,91523300,81570800,20002900,18149700,4882200
2020-09-18,287104900,55225300,63056000,698460000,28130800,35295000,7182300,6595600,49311700,44450800,20121600,94055800,115153200,9066300,10743900,33201700,2989100,9021000,6630300,7800000,3795400,12174000,13209800,10076300,12308446,31694623,1737800,7622400,4362878,6042400,177852000,259220400,54709200,6072900,3861400,12876600,10113400,3614800,5484700,6571800,46853800,14517800,12409800,22057100,5113500,16814200,5207388,7274000,29148649,3063600,105877900,86251100,38352800,27897500,5149400
2020-09-21,195713800,39839700,56908000,721044000,24709400,24198000,3913700,5561600,32560400,28495000,28378800,75218600,56188400,4871300,12909900,33469700,659600,11448100,8339900,8109100,4124700,7574500,3501600,7328300,10445311,26608968,1283200,4559800,1811681,2745300,122358000,328430400,47275500,3548000,2831800,8486400,7188800,3360000,3929500,7933000,35351800,16199100,11316000,23125300,4278200,8845200,4731636,3894400,32651524,2134000,99450800,57168600,40652500,39928700,6191900
2020-09-22,183055400,33517100,33950000,646452000,30293100,19500000,2629100,3600800,13306000,17656800,19257000,68665300,39839500,3355800,11164400,25799200,565600,7816900,4884400,7230500,3163600,5295900,2926400,5306100,8143170,22727297,1168600,4180300,1841911,2172600,138976000,238742400,33102000,2972000,2475600,13007200,4465000,4334500,3526300,5915000,27303200,9155000,7963000,17768900,2579500,5883200,2653561,3051900,28269901,1622400,63612100,41128900,19385800,15810800,4390200
2020-09-23,150718700,30803800,37726000,647012000,19641300,15542000,2671300,7507900,15513500,24843200,19952700,59950300,45697700,3116100,8248100,28780200,511400,8151900,9427200,6665800,3709900,8784400,3545700,6253000,7085842,23102521,966500,4040100,2008630,2104300,113054000,285222600,23133300,4467600,2777700,37822700,6414700,2801300,3245500,5962200,31251400,16649200,7714500,18247500,2420100,7280000,2660564,3842400,17785373,1683500,93112200,48837300,33403400,18325800,5392900
2020-09-24,167743300,31202500,34552000,731240000,20006800,13611000,2838800,4166800,9560500,30910400,18366500,53570700,43329100,5114600,9832700,31259200,552800,7039200,4249000,6961400,2869100,5614800,3424200,9980800,7844280,20859925,904700,7604000,2695243,1827200,110588000,289683300,29453100,3095600,1727000,13485800,4881500,3223100,3888600,4563400,26796000,15203500,7084000,27098100,2138800,7737300,2374836,2975100,19154738,1025900,76681300,70631700,31723700,25234900,4145000
2020-09-25,149981400,29437300,30326000,588016000,18351300,18183000,2541100,5117800,9371900,22966600,13293100,42111300,30229900,3106000,9816000,26917200,486400,5768400,2775600,4565600,2455800,5531200,2440600,9935600,6932101,14365598,1112900,5060300,2596092,2635700,92304000,201625500,22618800,2457700,2196800,9182800,5981500,2743300,2828600,5954200,23486000,11070500,5240900,29123000,1848900,11955200,2752128,4399300,16006529,1225400,71069400,55242400,20689300,24180700,5138200
2020-09-28,137672400,32004900,30784000,573808000,18826300,22192000,2844800,4088300,9356300,24275700,20894100,47996900,41103500,3280100,9466200,21204600,567000,6035300,3930900,5622700,2575700,5843200,2427100,6306900,6123674,15044269,1110700,5515500,2342066,2213900,84484000,149158800,21197100,3061100,2111700,7525000,5976200,3627600,2815700,7808200,23396500,12863800,8958400,38868200,2212700,5457500,2665869,4338400,16711586,1191500,64584600,58438300,17600900,18102700,5830400
2020-09-29,99382200,24221900,31816000,621460000,20200200,13722000,2030400,3983700,6340600,16353700,12848200,45695200,38416300,2400000,11355600,20694300,409700,7150300,3200400,5202800,1797800,6768600,3308300,5508900,6742413,13512491,911900,4464300,1944785,2008000,69916000,150657900,27702900,2048900,1731700,7796400,4064000,2784200,2212000,6444500,20770500,10553000,6662600,19874700,1605600,6362100,2301627,3113700,14761158,892800,51304000,27050000,18683800,16168300,5301700
2020-09-30,142675200,33829100,40924000,689184000,20142500,22403000,3508200,8188500,11001500,27113200,16400600,56226100,43071500,3075800,15047300,22533400,741100,7214300,5060900,9457500,3497300,8487700,5083900,8209300,11593605,22629275,1516300,9487000,3705706,3526600,97922000,144436800,34826400,4778800,3034100,8699700,10134400,2806000,4198600,6344500,22223700,10466500,8111700,38436700,3642800,7708400,3059287,5426700,19417934,1883900,104081100,49380800,29073700,37083000,6090800
2020-10-01,116120400,27158400,32884000,525004000,20009800,16016000,2264600,4318000,7357700,20763500,15778700,44782200,38879800,2288700,25275400,21900500,551300,19959000,4179300,4618100,2731200,6457800,3809200,8777300,8410305,22520396,1452300,7242100,2349624,2428300,99438000,152224500,43290900,2696900,2443000,5637200,7241200,3866000,2677200,6196900,36890200,14930700,7929600,30677100,2157400,6525600,2556267,4934100,15885525,1383800,88698700,50020200,25872000,33266700,9741800
2020-10-02,144712000,33154800,31222000,552496000,16367600,17100000,2780900,4494500,7329800,24493000,15149600,51682100,26238600,2541200,12681800,23899200,523400,22728100,3783300,5406100,2338000,5485600,3880000,5554300,5255406,21461759,949000,5590500,1616537,2514100,112262000,214290000,24585000,2943600,3833100,7491100,5602300,1978700,2026600,4566300,32694300,9854800,7069100,31773800,3220500,8381200,2482634,4482700,18072625,1403600,89431100,75497400,29452000,25285500,5599500
2020-10-05,106243800,21331600,21602000,479820000,12822300,18923000,1984100,3403500,6899200,26929100,13871900,44396800,22607500,2551600,19140100,24170600,435300,94997700,2863200,5471700,1638600,4992800,2790600,5984200,8807182,19400029,1149100,3603400,1401878,2852300,75506000,134168400,14259000,2330700,2913800,8270300,7004800,2268600,2437400,3485600,22965200,12049800,5652500,19082100,2597700,6077800,1856750,2739000,11693825,2071500,45713100,28184600,18553600,14564100,4890800
2020-10-06,161498200,28554300,26096000,784420000,18696900,16672000,2041500,4448100,9743600,28430800,19220400,67541100,30991300,2833100,22980200,29505900,704300,19905300,3309200,6061100,2434400,5118200,2409200,8743800,10273230,25233392,1198100,3992600,2232763,2431400,101738000,147438900,21475500,2992500,2453600,5978000,7951100,2932600,2765600,5522200,26731800,15294500,6645600,47132500,2559800,7187200,2488894,3671400,34121508,1385800,90128900,49704200,36348000,22901400,4338600
2020-10-07,96849000,25681100,36108000,418084000,23133400,12747000,2025800,4963200,8690900,20593700,16358500,47648000,34647300,2326600,12019100,22135800,573500,18282600,3048400,7673000,2596600,5603100,4602800,5899700,9845226,22160034,1012900,4162400,1970278,1842800,86188000,129383100,16949100,3423700,1972500,4390500,5179300,2927000,2587400,4602500,23779300,15410300,6633200,26019100,2334200,4925800,2154042,3847000,16710242,1029200,56999600,27539700,27049700,17055500,4801700
2020-10-08,83477200,19925800,26076000,378900000,16312800,17045000,1590700,4150400,7202800,19031300,15659000,52080600,26483400,2330600,23836600,28630700,538100,10818300,2922600,6988400,2056700,4413500,4686100,5535100,9217160,17857395,832400,4168400,2425990,5592300,63482000,121263300,14676900,2256200,3195800,3595600,4958800,2189200,3105700,4445800,34413700,11590900,6758800,20598600,1842900,4483000,2098552,2797500,20699139,1148300,45242500,25443300,37278600,13385000,4236000
